date,action,symbol,price,quantity,reason,predicted_return,partial_ratio,hold_days
20230313,buy,603027.SH,23.95,815.3757810095399,open,5.501226902008057,,
20230313,buy,002762.SZ,12.38,1577.4030658464037,open,5.407711982727051,,
20230314,sell,002957.SZ,18.3,1054.4411422882547,stop_loss,,1.0,2.0
20230314,sell,603027.SH,24.58,407.68789050476994,take_profit,,0.5,2.0
20230314,sell,002762.SZ,12.04,1577.4030658464037,stop_loss,,1.0,2.0
20230315,buy,603912.SH,13.1,1482.886345189704,open,11.076844215393066,,
20230315,buy,002261.SZ,10.4,1867.8664540370307,open,9.646564483642578,,
20230315,sell,603027.SH,24.31,407.68789050476994,short_trend_break_2x,,1.0,3.0
20230316,sell,603912.SH,12.6,1482.886345189704,stop_loss_next_open,,1.0,2.0
20230316,sell,002261.SZ,9.87,1867.8664540370307,stop_loss,,1.0,2.0
20230317,buy,002261.SZ,10.02,1910.0202267803113,open,15.389731407165527,,
20230317,buy,002214.SZ,15.24,1255.8007002846928,open,8.522403717041016,,
20230317,buy,603697.SH,13.72,1394.9273084794984,open,8.319048881530762,,
20230320,sell,002214.SZ,14.9,1255.8007002846928,stop_loss,,1.0,2.0
20230320,sell,603697.SH,13.34,1394.9273084794984,stop_loss,,1.0,2.0
20230321,buy,002769.SZ,10.16,1864.9081476124782,open,11.3831205368042,,
20230321,buy,001212.SZ,31.75,596.770607235993,open,10.940632820129395,,
20230322,sell,002261.SZ,12.19,955.0101133901557,take_profit,,0.5,4.0
20230323,sell,000977.SZ,38.05,308.01656080723154,take_profit,,0.5,9.0
20230327,sell,002769.SZ,9.89,1864.9081476124782,stop_loss,,1.0,5.0
20230328,buy,600211.SH,49.2,399.19971476591957,open,8.648537635803223,,
20230331,sell,000977.SZ,35.1,308.01656080723154,short_trend_break_2x,,1.0,15.0
20230331,sell,600211.SH,53.01,199.59985738295978,take_profit,,0.5,4.0
20230403,buy,002436.SZ,12.32,1641.014348836129,open,10.780484199523926,,
20230403,sell,600211.SH,52.45,199.59985738295978,short_trend_break_2x,,1.0,5.0
20230404,buy,002156.SZ,22.54,908.8019170674054,open,4.591508388519287,,
20230410,sell,002156.SZ,22.99,454.4009585337027,take_profit,,0.5,4.0
20230411,sell,002156.SZ,22.7,454.4009585337027,short_trend_break_2x,,1.0,5.0
20230412,buy,002803.SZ,19.1,1076.1482208595933,open,21.439193725585938,,
20230413,sell,002261.SZ,13.7,955.0101133901557,short_trend_break_2x,,1.0,19.0
20230413,sell,001212.SZ,31.96,298.3853036179965,take_profit,,0.5,17.0
20230414,sell,001212.SZ,31.75,298.3853036179965,short_trend_break_2x,,1.0,18.0
20230414,sell,002803.SZ,20.17,538.0741104297966,take_profit,,0.5,3.0
20230417,buy,000938.SZ,31.02,715.7478660603159,open,10.133933067321777,,
20230417,buy,002555.SZ,27.05,820.7947802288725,open,8.33500862121582,,
20230417,sell,002803.SZ,19.12,538.0741104297966,short_trend_break_2x,,1.0,4.0
20230418,buy,002888.SZ,15.6,1423.5351630231203,open,9.786584854125977,,
20230419,sell,002436.SZ,14.91,820.5071744180646,take_profit,,0.5,12.0
20230421,sell,002888.SZ,14.44,1423.5351630231203,stop_loss,,1.0,4.0
20230424,buy,002777.SZ,32.9,678.9300985848083,open,14.432197570800781,,
20230425,sell,002555.SZ,30.98,410.39739011443623,take_profit,,0.5,7.0
20230426,sell,000938.SZ,29.16,715.7478660603159,stop_loss,,1.0,8.0
20230426,sell,002777.SZ,29.82,678.9300985848083,stop_loss,,1.0,3.0
20230427,buy,002777.SZ,29.83,736.5187532852062,open,19.8995418548584,,
